,Unnamed: 0,C_Neigh,N_Neigh,Neigh_Lat,Neigh_Long,Venue,Venue_Lat,Venue_Long,Venue_Category
1541,1541,26,Sant Gervasi - Galvany,41.39931,2.144096,Martin's,41.40245672150458,2.143878557633195,Bar
1542,1542,26,Sant Gervasi - Galvany,41.39931,2.144096,FGC Pàdua,41.4033708949914,2.143083103918348,Train Station
1543,1543,26,Sant Gervasi - Galvany,41.39931,2.144096,Otto Zutz Club,41.400339842624824,2.149799901791543,Nightclub
1544,1544,26,Sant Gervasi - Galvany,41.39931,2.144096,Marzá,41.401083938427035,2.14959026613264,Café
1545,1545,26,Sant Gervasi - Galvany,41.39931,2.144096,Fritz Restobr,41.398408403230576,2.147827719567547,Restaurant
1546,1546,26,Sant Gervasi - Galvany,41.39931,2.144096,Parc Sagnier,41.40172872569625,2.144200801849365,Park
1547,1547,26,Sant Gervasi - Galvany,41.39931,2.144096,Parc Brusi,41.401957843804986,2.1442768431604486,Park
1548,1548,26,Sant Gervasi - Galvany,41.39931,2.144096,Cafe La placeta,41.39802887412703,2.1481092199093617,Café
1549,1549,27,El Putxet I El Farro,41.40874,2.145006,Parc del Turó del Putxet,41.409251405826666,2.142605126796278,Park
1550,1550,27,El Putxet I El Farro,41.40874,2.145006,Bodega La Riera,41.41071089409528,2.14651374156552,Wine Bar
1551,1551,27,El Putxet I El Farro,41.40874,2.145006,BcnStop Parc Güell,41.409609955472284,2.1473446850151743,Hotel
1552,1552,27,El Putxet I El Farro,41.40874,2.145006,Bar La Palmera,41.40887704071727,2.148452562964448,Tapas Restaurant
1553,1553,27,El Putxet I El Farro,41.40874,2.145006,SandwiChez,41.408306,2.1473956000000003,Sandwich Place
1554,1554,27,El Putxet I El Farro,41.40874,2.145006,La Taberna de Lesseps,41.40554182746996,2.1480353857355325,Mediterranean Restaurant
1555,1555,27,El Putxet I El Farro,41.40874,2.145006,Centre Esportiu Municipal Putxet Sport,41.40984209462816,2.1413872985755766,Gym
1556,1556,27,El Putxet I El Farro,41.40874,2.145006,L'Espiga del Farro,41.404945236073715,2.1463766008899303,Bakery
1557,1557,27,El Putxet I El Farro,41.40874,2.145006,Bodega Pàdua,41.40433500901617,2.143977591302022,Wine Bar
1558,1558,27,El Putxet I El Farro,41.40874,2.145006,Typographia,41.40787460536628,2.150856852772499,Clothing Store
1559,1559,27,El Putxet I El Farro,41.40874,2.145006,L'Obrador del Molí (L'Obrador de Vallcarca),41.41167056225667,2.1410514148059434,Bakery
1560,1560,27,El Putxet I El Farro,41.40874,2.145006,Un' Altra Storia • Casa de menjars,41.405196999999994,2.144507,Italian Restaurant
1561,1561,27,El Putxet I El Farro,41.40874,2.145006,L'Osteria del Contadino,41.40448503666661,2.1454711709102723,Italian Restaurant
1562,1562,27,El Putxet I El Farro,41.40874,2.145006,Da Raimondo,41.406139576314686,2.1436665698287496,Italian Restaurant
1563,1563,27,El Putxet I El Farro,41.40874,2.145006,Badia Roca,41.40454971043588,2.144389343982346,Bakery
1564,1564,27,El Putxet I El Farro,41.40874,2.145006,Pa de Sucre,41.404928999999996,2.1463509999999997,Bakery
1565,1565,27,El Putxet I El Farro,41.40874,2.145006,Bracafè,41.41139493388094,2.14486865535655,Café
1566,1566,27,El Putxet I El Farro,41.40874,2.145006,Frankfurt Cervecería Zurich,41.407475143186325,2.139510384586054,Burger Joint
1567,1567,27,El Putxet I El Farro,41.40874,2.145006,Plaça de Lesseps,41.40660038394019,2.150129881614834,Plaza
1568,1568,27,El Putxet I El Farro,41.40874,2.145006,Bar Ellumi,41.41139692023286,2.1497174022418024,Bar
1569,1569,27,El Putxet I El Farro,41.40874,2.145006,Aquique Cafè,41.411647003247204,2.1410476852338807,Café
1570,1570,27,El Putxet I El Farro,41.40874,2.145006,Frankfurt Kinor,41.41172654520912,2.1410844234174835,Burger Joint
1571,1571,27,El Putxet I El Farro,41.40874,2.145006,Peixateria La Dorada,41.41163875129745,2.141069494478633,Fish Market
1572,1572,27,El Putxet I El Farro,41.40874,2.145006,Els Mussolets,41.411497999999995,2.149659,Bakery
1573,1573,28,Vallcarca I Els Penitents,41.41818,2.142161,Parc de la Creueta del Coll,41.41818748071722,2.1470363786049247,Park
1574,1574,28,Vallcarca I Els Penitents,41.41818,2.142161,Bar Plaza,41.421941918067155,2.14167862459735,Spanish Restaurant
1575,1575,28,Vallcarca I Els Penitents,41.41818,2.142161,Chiffon Cafe,41.41935069233213,2.140819764368332,Café
1576,1576,28,Vallcarca I Els Penitents,41.41818,2.142161,Hotel Catalonia Park Güell ***,41.41432743271341,2.1448474800202666,Hotel
1577,1577,28,Vallcarca I Els Penitents,41.41818,2.142161,Plaça Alfonso Comín,41.41537455399955,2.1381743121407144,Plaza
1578,1578,28,Vallcarca I Els Penitents,41.41818,2.142161,Patio Andaluz,41.42149879786407,2.1432549762751454,Spanish Restaurant
1579,1579,28,Vallcarca I Els Penitents,41.41818,2.142161,Mare de Déu de Montserrat,41.4160884667169,2.146432776451166,Hotel
1580,1580,28,Vallcarca I Els Penitents,41.41818,2.142161,Plaça de la Vall d'Hebrón,41.421880922059714,2.141334599077448,Playground
1581,1581,28,Vallcarca I Els Penitents,41.41818,2.142161,Kaffe Bar,41.414655852483946,2.138476399251877,Snack Place
1582,1582,29,El Coll,41.42005,2.148891,Mala Hierba,41.419700725596,2.148642539978028,Mediterranean Restaurant
1583,1583,29,El Coll,41.42005,2.148891,Parc de la Creueta del Coll,41.41818748071722,2.1470363786049247,Park
1584,1584,29,El Coll,41.42005,2.148891,Muntanya Pelada,41.41827544063097,2.153213675012205,Mountain
1585,1585,29,El Coll,41.42005,2.148891,Plaça Salvador Allende,41.417275409450944,2.1525357009214163,Park
1586,1586,29,El Coll,41.42005,2.148891,Bar Smith,41.42420399428366,2.1470507664980234,Bar
1587,1587,29,El Coll,41.42005,2.148891,Capricho Gallego,41.423521635,2.145650846,Tapas Restaurant
1588,1588,29,El Coll,41.42005,2.148891,Supermercado SUMA,41.422064733333336,2.1484713,Grocery Store
1589,1589,29,El Coll,41.42005,2.148891,Patio Andaluz,41.42149879786407,2.1432549762751454,Spanish Restaurant
1590,1590,29,El Coll,41.42005,2.148891,Mare de Déu de Montserrat,41.4160884667169,2.146432776451166,Hotel
1591,1591,29,El Coll,41.42005,2.148891,Plaça d'Isop,41.423701616896246,2.1456301175891443,Plaza
1592,1592,30,La Salut,41.41425,2.155457,Park Güell (Parque Güell),41.41437832874697,2.152386903762817,Park
1593,1593,30,La Salut,41.41425,2.155457,Undulating Bench,41.41398338913169,2.1527030711440625,Park
1594,1594,30,La Salut,41.41425,2.155457,Club Natació Catalunya - Cem Can Toda,41.415562225356936,2.157526778817638,Pool
1595,1595,30,La Salut,41.41425,2.155457,Casa Museu Gaudí,41.41443073772546,2.153587466964181,Museum
1596,1596,30,La Salut,41.41425,2.155457,Terra Mia,41.41616146345925,2.157615339452506,Italian Restaurant
1597,1597,30,La Salut,41.41425,2.155457,Mirador El Virolai,41.41640007657835,2.1529734440000543,Scenic Lookout
1598,1598,30,La Salut,41.41425,2.155457,Gaudí Experiència,41.412460536067464,2.1537719966931683,Museum
1599,1599,30,La Salut,41.41425,2.155457,Jardins d'Àustria,41.414081000947,2.1531228685987043,Botanical Garden
1600,1600,30,La Salut,41.41425,2.155457,zona monumental,41.41372408797401,2.1529244408569057,Art Museum
1601,1601,30,La Salut,41.41425,2.155457,Les Tres Creus,41.41240268177091,2.1511520658131493,Scenic Lookout
1602,1602,30,La Salut,41.41425,2.155457,Tibet,41.415849251604904,2.157983576517099,Spanish Restaurant
1603,1603,30,La Salut,41.41425,2.155457,Mirador De Joan Sales,41.41630625833992,2.153015150565127,Scenic Lookout
1604,1604,30,La Salut,41.41425,2.155457,Parc Güell,41.414057,2.1523790000000003,Art Museum
1605,1605,30,La Salut,41.41425,2.155457,Laie Park Güell,41.413464000000005,2.1526532000000005,Bookstore
1606,1606,30,La Salut,41.41425,2.155457,Delicias,41.41826209864882,2.15744787760502,Spanish Restaurant
1607,1607,30,La Salut,41.41425,2.155457,Muntanya Pelada,41.41827544063097,2.153213675012205,Mountain
1608,1608,30,La Salut,41.41425,2.155457,Club de Tennis La Salut,41.412661043842284,2.1580108831838154,Tennis Court
1609,1609,30,La Salut,41.41425,2.155457,Restaurante La Salut,41.41050495994956,2.155179616258204,Restaurant
1610,1610,30,La Salut,41.41425,2.155457,Formentor - Pastisseria mallorquina,41.411340968313034,2.159506498652896,Dessert Shop
1611,1611,30,La Salut,41.41425,2.155457,Plaça Salvador Allende,41.417275409450944,2.1525357009214163,Park
1612,1612,30,La Salut,41.41425,2.155457,Mount Menas,41.41239400075338,2.151036910963596,Mountain
1613,1613,30,La Salut,41.41425,2.155457,El Mirador,41.417081,2.15872365,Spanish Restaurant
1614,1614,30,La Salut,41.41425,2.155457,Bracafé,41.41068986230852,2.1566720893476607,Coffee Shop
1615,1615,30,La Salut,41.41425,2.155457,Güelly,41.411867,2.150525,Sandwich Place
1616,1616,30,La Salut,41.41425,2.155457,Montserrat del Roc,41.41040393203711,2.158430537357344,Bakery
1617,1617,30,La Salut,41.41425,2.155457,El Mirador,41.41707909646547,2.1587352563643667,Tapas Restaurant
1618,1618,30,La Salut,41.41425,2.155457,Subway,41.41050795456695,2.156342389889344,Sandwich Place
1619,1619,30,La Salut,41.41425,2.155457,COFFEE PARK STORE,41.41308486166626,2.1530447982264165,Gift Shop
1620,1620,30,La Salut,41.41425,2.155457,Bar Piranya,41.41255987005096,2.1539332295148115,Paella Restaurant
1621,1621,30,La Salut,41.41425,2.155457,Ta-Tung,41.412851477028326,2.1590838162153245,Cambodian Restaurant
1622,1622,30,La Salut,41.41425,2.155457,Bar del Parc Güell,41.41442835330963,2.152355,Bar
1623,1623,30,La Salut,41.41425,2.155457,Mistral,41.41244340359003,2.1597120993481207,Bar
1624,1624,30,La Salut,41.41425,2.155457,Parc del Carmel,41.417833673928385,2.1562599630941017,Plaza
1625,1625,30,La Salut,41.41425,2.155457,Hypostyle room,41.413733524356864,2.152924423047817,Historic Site
1626,1626,30,La Salut,41.41425,2.155457,Clientes Bar,41.41350555419922,2.1529078483581543,Café
1627,1627,30,La Salut,41.41425,2.155457,Plaça de la Natura,41.413839209347344,2.152735111385188,Historic Site
1628,1628,30,La Salut,41.41425,2.155457,Dragon Stairway,41.413636,2.1527979999999998,Historic Site
1629,1629,30,La Salut,41.41425,2.155457,BarPiranya Barcelona,41.41251162112594,2.15383529663086,Mediterranean Restaurant
1630,1630,30,La Salut,41.41425,2.155457,Larrard 55,41.412958,2.153191,Tapas Restaurant
1631,1631,30,La Salut,41.41425,2.155457,Dakmar,41.41024958469949,2.1560533562624395,Bar
1632,1632,30,La Salut,41.41425,2.155457,Jardí de l'Àpat,41.41486924694879,2.159369087874072,Spanish Restaurant
1633,1633,30,La Salut,41.41425,2.155457,Campo Del C. D. Carmelo,41.416470486538756,2.154408379318628,Soccer Field
1634,1634,30,La Salut,41.41425,2.155457,Travessera Hotel Barcelona,41.4123574256187,2.1592781442038618,Hotel
1635,1635,30,La Salut,41.41425,2.155457,Consum Basic,41.411968274421,2.1603867901305875,Grocery Store
1636,1636,30,La Salut,41.41425,2.155457,Carrer Santuaris,41.41724255509176,2.152456450621288,Outdoors & Recreation
1637,1637,30,La Salut,41.41425,2.155457,El Petit Rebost,41.41034035877833,2.1545330951167427,Café
1638,1638,31,La Vila De Gracia,41.404959999999996,2.157953,Gasterea,41.40401168121968,2.156659127394211,Tapas Restaurant
1639,1639,31,La Vila De Gracia,41.404959999999996,2.157953,Chök,41.405201333329366,2.1572311348076547,Donut Shop
1640,1640,31,La Vila De Gracia,41.404959999999996,2.157953,Verdi Park,41.40439643936218,2.15773639658366,Indie Movie Theater
1641,1641,31,La Vila De Gracia,41.404959999999996,2.157953,Cinemes Verdi,41.403944414219204,2.1568046214192576,Indie Movie Theater
1642,1642,31,La Vila De Gracia,41.404959999999996,2.157953,A Casa Portuguesa,41.40397744671432,2.15594696942185,Pastry Shop
1643,1643,31,La Vila De Gracia,41.404959999999996,2.157953,Sant Jordi Hostel Gracia,41.40324985662141,2.158386372433982,Hostel
1644,1644,31,La Vila De Gracia,41.404959999999996,2.157953,Rabipelao Gràcia (Le Rabipelè),41.40382131282424,2.159717009203901,Venezuelan Restaurant
1645,1645,31,La Vila De Gracia,41.404959999999996,2.157953,Plaça de la Virreina,41.404900083054635,2.157363109341037,Plaza
1646,1646,31,La Vila De Gracia,41.404959999999996,2.157953,Viblioteca,41.402957375096335,2.1571090840161458,Wine Bar
1647,1647,31,La Vila De Gracia,41.404959999999996,2.157953,Bateau Lune,41.40484556186376,2.157259474500904,Toy / Game Store
1648,1648,31,La Vila De Gracia,41.404959999999996,2.157953,Kibuka,41.40492563183831,2.1557823285917097,Sushi Restaurant
1649,1649,31,La Vila De Gracia,41.404959999999996,2.157953,Taverna El Glop,41.40486215617469,2.1595494341101467,Mediterranean Restaurant
1650,1650,31,La Vila De Gracia,41.404959999999996,2.157953,The Hip Fish,41.405577265768585,2.1553215427594306,Salad Place
1651,1651,31,La Vila De Gracia,41.404959999999996,2.157953,La Chitarra,41.40614386893582,2.1595932275364387,Grocery Store
1652,1652,31,La Vila De Gracia,41.404959999999996,2.157953,Elephanta,41.40468637079748,2.158611557863229,Cocktail Bar
1653,1653,31,La Vila De Gracia,41.404959999999996,2.157953,Teatreneu,41.40321616116949,2.1585241795866947,Theater
1654,1654,31,La Vila De Gracia,41.404959999999996,2.157953,Polleria Fontana,41.40440278724507,2.158553632249651,Tapas Restaurant
1655,1655,31,La Vila De Gracia,41.404959999999996,2.157953,Casa López,41.404751660017816,2.1550896341944186,Restaurant
1656,1656,31,La Vila De Gracia,41.404959999999996,2.157953,Jam Hostel,41.404751616637455,2.1597177368514853,Hostel
1657,1657,31,La Vila De Gracia,41.404959999999996,2.157953,The Hideout,41.40583890976451,2.1570003032684326,Bar
1658,1658,31,La Vila De Gracia,41.404959999999996,2.157953,Pappa E Citti,41.40615825220272,2.1597018044835874,Italian Restaurant
1659,1659,31,La Vila De Gracia,41.404959999999996,2.157953,Velcro Bar,41.40296542587432,2.157037499945025,Cocktail Bar
1660,1660,31,La Vila De Gracia,41.404959999999996,2.157953,Les Tres a la Cuina,41.405248990614645,2.1598528820575145,Vegetarian / Vegan Restaurant
1661,1661,31,La Vila De Gracia,41.404959999999996,2.157953,La Besnéta,41.40394321082999,2.1582682454959903,Dessert Shop
1662,1662,31,La Vila De Gracia,41.404959999999996,2.157953,Cerveseria Catalluna,41.405831498751716,2.158830415761244,Brewery
1663,1663,31,La Vila De Gracia,41.404959999999996,2.157953,BCore Disc,41.404403646293524,2.160023586416909,Record Shop
1664,1664,31,La Vila De Gracia,41.404959999999996,2.157953,Bar Salvatge,41.404433000000004,2.156291,Gastropub
1665,1665,31,La Vila De Gracia,41.404959999999996,2.157953,Karakala,41.402777244950535,2.1565053499986964,Mediterranean Restaurant
1666,1666,31,La Vila De Gracia,41.404959999999996,2.157953,Plaça del Diamant,41.40410179852074,2.155825946432338,Plaza
1667,1667,31,La Vila De Gracia,41.404959999999996,2.157953,Bar Amistat,41.40300042279303,2.159266535581944,Bar
1668,1668,31,La Vila De Gracia,41.404959999999996,2.157953,Quinoa Bar Vegetarià,41.40275,2.160025,Vegetarian / Vegan Restaurant
1669,1669,31,La Vila De Gracia,41.404959999999996,2.157953,La Rovira,41.407507,2.158137,Brewery
1670,1670,31,La Vila De Gracia,41.404959999999996,2.157953,La Vermuteria del Tano,41.40474851916155,2.160860002040863,Tapas Restaurant
1671,1671,31,La Vila De Gracia,41.404959999999996,2.157953,Lukumas,41.40494892260352,2.1543060314445297,Donut Shop
1672,1672,31,La Vila De Gracia,41.404959999999996,2.157953,Mama's Café,41.40326863323195,2.1592033213846897,Café
1673,1673,31,La Vila De Gracia,41.404959999999996,2.157953,La Panxolina,41.40777,2.157795,Restaurant
1674,1674,31,La Vila De Gracia,41.404959999999996,2.157953,La Nena,41.40261771030693,2.1587812192517744,Café
1675,1675,31,La Vila De Gracia,41.404959999999996,2.157953,Lata Berna,41.406206780635344,2.160166652838693,Bar
1676,1676,31,La Vila De Gracia,41.404959999999996,2.157953,Ugarit Gracia,41.405115462421826,2.161337192835134,Middle Eastern Restaurant
1677,1677,31,La Vila De Gracia,41.404959999999996,2.157953,El Coleccionista,41.40587491098725,2.1606041188507965,Bar
1678,1678,31,La Vila De Gracia,41.404959999999996,2.157953,WokVerdi,41.40360354516931,2.157145915736082,Chinese Restaurant
1679,1679,31,La Vila De Gracia,41.404959999999996,2.157953,Amrit,41.40350470717128,2.157249078154564,Middle Eastern Restaurant
1680,1680,31,La Vila De Gracia,41.404959999999996,2.157953,La Trini,41.40390656313106,2.1568885501919923,Restaurant
1681,1681,31,La Vila De Gracia,41.404959999999996,2.157953,Gatamala,41.407920000000004,2.157674,Tapas Restaurant
1682,1682,31,La Vila De Gracia,41.404959999999996,2.157953,Chivuo's,41.40493964060822,2.1539640426635738,Sandwich Place
1683,1683,31,La Vila De Gracia,41.404959999999996,2.157953,Olokuti,41.403507107836994,2.1548352567617397,Arts & Crafts Store
1684,1684,31,La Vila De Gracia,41.404959999999996,2.157953,Teatre Lliure,41.4026942011029,2.156005844601672,Theater
1685,1685,31,La Vila De Gracia,41.404959999999996,2.157953,Manjares,41.40314982516741,2.156098983529849,Gourmet Shop
1686,1686,31,La Vila De Gracia,41.404959999999996,2.157953,La Xula Tapería,41.402362284610135,2.1585650588526097,Tapas Restaurant
1687,1687,31,La Vila De Gracia,41.404959999999996,2.157953,Canigó,41.402986,2.157947,Bar
1688,1688,31,La Vila De Gracia,41.404959999999996,2.157953,Intrèpid de Gràcia,41.404326224459055,2.154844841313273,Gastropub
1689,1689,31,La Vila De Gracia,41.404959999999996,2.157953,La Pròrroga,41.40329460698828,2.156762000450933,Brewery
1690,1690,31,La Vila De Gracia,41.404959999999996,2.157953,Cap Verd,41.403505816787316,2.160106000675873,Tapas Restaurant
1691,1691,31,La Vila De Gracia,41.404959999999996,2.157953,Mexcla,41.40287849445686,2.1589199886609443,Mexican Restaurant
1692,1692,31,La Vila De Gracia,41.404959999999996,2.157953,Plaça Rovira i Trias,41.40751522765003,2.1583883610884813,Plaza
1693,1693,31,La Vila De Gracia,41.404959999999996,2.157953,Ifil,41.404489902221755,2.154507971428913,Arts & Crafts Store
1694,1694,31,La Vila De Gracia,41.404959999999996,2.157953,Jabato,41.404556,2.1619775000000003,Tapas Restaurant
1695,1695,31,La Vila De Gracia,41.404959999999996,2.157953,Vita,41.403900775795606,2.156786279869262,Tapas Restaurant
1696,1696,31,La Vila De Gracia,41.404959999999996,2.157953,Ugarit,41.403317996866825,2.157430253759271,Falafel Restaurant
1697,1697,31,La Vila De Gracia,41.404959999999996,2.157953,Gado Gado,41.40449264080602,2.1569512788069867,Asian Restaurant
1698,1698,31,La Vila De Gracia,41.404959999999996,2.157953,Dip Dumpling,41.403946000000005,2.1606421,Dumpling Restaurant
1699,1699,31,La Vila De Gracia,41.404959999999996,2.157953,Pizza Ràpid,41.4043501057866,2.1547726377655407,Pizza Place
1700,1700,31,La Vila De Gracia,41.404959999999996,2.157953,Veg World India,41.404696341263104,2.160732603212017,Vegetarian / Vegan Restaurant
1701,1701,31,La Vila De Gracia,41.404959999999996,2.157953,ADAMAH -Juice Bar,41.40467969640938,2.1544611436037453,Juice Bar
1702,1702,31,La Vila De Gracia,41.404959999999996,2.157953,La Ikas,41.40367,2.1578941,Sandwich Place
1703,1703,31,La Vila De Gracia,41.404959999999996,2.157953,Cafè del Teatre,41.40403421554078,2.1581699198497035,Café
1704,1704,31,La Vila De Gracia,41.404959999999996,2.157953,Syra Coffee,41.40148729710933,2.159537672996521,Coffee Shop
1705,1705,31,La Vila De Gracia,41.404959999999996,2.157953,Plaça de la Revolució de Setembre de 1868,41.40270640553021,2.1581475038866604,Plaza
1706,1706,31,La Vila De Gracia,41.404959999999996,2.157953,La Vespa Burguer,41.40200928249949,2.1573295313723873,Burger Joint
1707,1707,31,La Vila De Gracia,41.404959999999996,2.157953,Samsara,41.40244801326792,2.157206563186933,Tapas Restaurant
1708,1708,31,La Vila De Gracia,41.404959999999996,2.157953,Bodega E. Marín,41.402518757318724,2.1609061808469616,Wine Bar
1709,1709,31,La Vila De Gracia,41.404959999999996,2.157953,Plaça de les Dones del 36,41.404545894437476,2.1536253539938137,Plaza
1710,1710,31,La Vila De Gracia,41.404959999999996,2.157953,Cafè Camèlia,41.405095550234144,2.1554787900732664,Café
1711,1711,31,La Vila De Gracia,41.404959999999996,2.157953,La Macchina,41.40298573447517,2.1536083717059613,Italian Restaurant
1712,1712,31,La Vila De Gracia,41.404959999999996,2.157953,Plaça del Sol,41.401623143205136,2.1566926626480947,Plaza
1713,1713,31,La Vila De Gracia,41.404959999999996,2.157953,Hibernian,41.40190267134879,2.154678870121885,Bookstore
1714,1714,31,La Vila De Gracia,41.404959999999996,2.157953,Colmado Gracia,41.40248763516857,2.1596551059632083,Gastropub
1715,1715,31,La Vila De Gracia,41.404959999999996,2.157953,Micaela,41.40302244550874,2.153790484143792,Pizza Place
1716,1716,31,La Vila De Gracia,41.404959999999996,2.157953,Bar Pietro,41.402603896805054,2.159733474254608,Bar
1717,1717,31,La Vila De Gracia,41.404959999999996,2.157953,Centre Artesà Tradicionarius,41.40240364657011,2.1545651701220447,Music Venue
1718,1718,31,La Vila De Gracia,41.404959999999996,2.157953,Bodega Casas,41.408422510355095,2.1598483621546443,Bar
1719,1719,31,La Vila De Gracia,41.404959999999996,2.157953,La Catrina,41.40801604180899,2.1593445005119385,Mexican Restaurant
1720,1720,31,La Vila De Gracia,41.404959999999996,2.157953,Orxateria Sirvent,41.408342682836015,2.1603413704596584,Ice Cream Shop
1721,1721,31,La Vila De Gracia,41.404959999999996,2.157953,Bermont,41.403461,2.155623,Coffee Shop
1722,1722,31,La Vila De Gracia,41.404959999999996,2.157953,L'Entresòl,41.4019587669379,2.156899451727266,Cocktail Bar
1723,1723,31,La Vila De Gracia,41.404959999999996,2.157953,Café Salambó,41.40446355161023,2.157690573142824,Café
1724,1724,31,La Vila De Gracia,41.404959999999996,2.157953,Momos,41.40095151050333,2.157767633451382,Asian Restaurant
1725,1725,31,La Vila De Gracia,41.404959999999996,2.157953,Petra,41.40385017029193,2.1551419082579923,Middle Eastern Restaurant
1726,1726,31,La Vila De Gracia,41.404959999999996,2.157953,Sol Soler,41.40161518322653,2.1565065303955766,Tapas Restaurant
1727,1727,31,La Vila De Gracia,41.404959999999996,2.157953,La Lletera de Girona,41.402324602632774,2.1569515682546943,Ice Cream Shop
1728,1728,31,La Vila De Gracia,41.404959999999996,2.157953,Gelatology,41.400735026066975,2.157996372885786,Ice Cream Shop
1729,1729,31,La Vila De Gracia,41.404959999999996,2.157953,L'Arrosseria Xàtiva,41.40390033706287,2.159651896260963,Paella Restaurant
1730,1730,31,La Vila De Gracia,41.404959999999996,2.157953,Vermuteria Lou,41.405912,2.162503,Mediterranean Restaurant
1731,1731,31,La Vila De Gracia,41.404959999999996,2.157953,Granel Gràcia,41.40152340279744,2.1590895172940554,Gourmet Shop
1732,1732,31,La Vila De Gracia,41.404959999999996,2.157953,Ítaca Gràcia,41.40335261156224,2.153583716993921,Bar
1733,1733,31,La Vila De Gracia,41.404959999999996,2.157953,Vermutería Puigmartí,41.40135,2.1589869999999998,Bar
1734,1734,31,La Vila De Gracia,41.404959999999996,2.157953,El Molinet,41.404916424782115,2.1542420887952702,Café
1735,1735,31,La Vila De Gracia,41.404959999999996,2.157953,La Ceba,41.4033373918302,2.1570051401307277,Mediterranean Restaurant
1736,1736,31,La Vila De Gracia,41.404959999999996,2.157953,Cadàver Exquisit,41.406380026692226,2.153597735814154,Coworking Space
1737,1737,31,La Vila De Gracia,41.404959999999996,2.157953,Messié Pizza,41.40086452354532,2.15881269048186,Pizza Place
1738,1738,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Casa Ametller,41.407768679185295,2.163592765246802,Farmers Market
1739,1739,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,L'Ombú,41.40858600877445,2.1662166196151897,Spanish Restaurant
1740,1740,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Soco,41.40821627702234,2.163768074120376,Bar
1741,1741,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Cal Fruitós,41.40752876542814,2.163667060718337,Fruit & Vegetable Store
1742,1742,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Mercat de l'Estrella,41.40997485189162,2.1640942738256337,Farmers Market
1743,1743,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Basilicata,41.41085684307357,2.166198510015344,Latin American Restaurant
1744,1744,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Dolce Pizza & Los Veganos,41.40721667535657,2.163437514827742,Vegetarian / Vegan Restaurant
1745,1745,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Xiringuito Aigua,41.409805876536105,2.168379219427539,Beer Garden
1746,1746,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Totoro,41.409196595935214,2.1630067660678685,Japanese Restaurant
1747,1747,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Malabar,41.40594955723485,2.1655833721160893,Tapas Restaurant
1748,1748,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Bodega Can Ros,41.405038,2.164164,Tapas Restaurant
1749,1749,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Thai Tuk Tuk,41.406643,2.168634,Thai Restaurant
1750,1750,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Bonpreu,41.40664231738766,2.1638295299369363,Supermarket
1751,1751,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Phenomena,41.408993,2.171712,Indie Movie Theater
1752,1752,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,La Bodegueta de Gràcia,41.40730205645417,2.1630633563654555,Bar
1753,1753,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Swing Maniacs,41.40463713002185,2.164886129591496,Dance Studio
1754,1754,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,KoiKoi,41.40795,2.1685827,Japanese Restaurant
1755,1755,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Vermuteria Lou,41.405912,2.162503,Mediterranean Restaurant
1756,1756,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Cervecería O Barquiño,41.4050344752629,2.1634987976723954,Spanish Restaurant
1757,1757,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Tatin Bistró,41.40416436425448,2.1678338411111833,Bistro
1758,1758,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Comida De Olla,41.41222165288682,2.1642786300435666,Restaurant
1759,1759,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Orxateria Sirvent,41.408342682836015,2.1603413704596584,Ice Cream Shop
1760,1760,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Jardins del Príncep de Girona,41.41001005762528,2.1693860000408667,Park
1761,1761,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,La Lola,41.40642823614318,2.1620722266015946,Diner
1762,1762,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Plaça d'en Joanic (Plaza del Joanic),41.405930109258975,2.1629762343225787,Plaza
1763,1763,32,El Camp D'En Grassot I Gracia Nova,41.40815,2.1661099999999998,Antarados Café,41.40768368024229,2.1698561310768127,Breakfast Spot
